cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
5.659130732292715;0.3731637513345045;4.802774714527013;0.57282221321532;6.391148653594462;0.593164921241523;11.124231602159577;0.5670639798551674;9.377676392236276;0.7541887433407475;12.538601666415504;0.6180327119428779;8.368661722910785;0.18416769154051513;7.042519282510905;0.5298579427578038;9.462201631553537;0.29389456371613093;
