cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
5.9547840241580285;0.0872447267693025;5.041692196696179;0.1553657186762676;6.716140528681289;0.14540418650573858;10.952249417751396;0.1479211457403757;9.043616022958133;0.18694453338390812;12.54881913036482;0.10831779172617524;8.615956529658215;0.10949477611955453;7.1735132419896095;0.1560506760697656;9.820425008125802;0.09312616848649478;
