cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
8.388961321559313;0.004264148042708633;5.882372696631868;0.014112661389492045;2.5065886249274505;0.011950662654366867;20.73324002804616;0.0588325134794302;2.928526426522051;0.021647057642506174;17.80471360152404;0.04875259551875672;29.12220134960537;0.06126836457942774;8.81089912315392;0.029658160002112893;20.311302226451442;0.04775433224742685;
