cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
8.389999483550332;0.004181609084798987;5.8869843567760665;0.014987658218740601;2.503015126774267;0.01275066131718252;20.767052470774836;0.05536366216678692;2.9559309533335867;0.01975864802856535;17.81112151744128;0.04812458439133305;29.157051954325215;0.057964275145226944;8.842915310109658;0.02858196445975057;20.31413664421551;0.048537220671410586;
