cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
1.5414620364432208;0.022014678906377823;0.7029294476215173;0.016976344958908623;0.8385325888217035;0.010902129832862987;1.741960867327496;0.047016673287704626;0.7895619639680528;0.027419437173114215;0.9523989033594431;0.02092334017840441;3.283224656894268;0.029916571699032123;1.4924914115895702;0.025363415992351902;1.7909314921811466;0.01471664930064705;
