cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
0.4652821425245849;0.20028680675549818;0.1931564231164602;0.07871365190099741;0.2721257194081247;0.15445475911396414;0.07071366034840555;0.10195554090776111;0.02192429006951006;0.025837998667745044;0.04878937027889548;0.08341665132878368;0.5007427536538509;0.28172502925299575;0.21508071318597027;0.10428967282147804;0.32091508968702015;0.2139812439020103;
