cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
5.408385182784876;0.012481156883796874;4.99746877420277;0.013955046389927856;6.69598031466003;0.03195279704722441;11.88941279057461;0.018628061828772996;9.100882548764613;0.03288689869720091;12.522938034106073;0.019976211893581813;8.841540274592322;0.014028197723237046;5.883006598342361;0.016642550610892946;11.306365060594946;0.018583193693319462;
