cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
6.315675193752084;4.346354943509741;4.152048530003729;3.6806954987887432;8.01062188759477;7.144955242749543;NaN;NaN;NaN;NaN;NaN;NaN;6.956664303429376;4.904500844173886;4.322725039978608;3.624682378331803;8.061027741772424;7.144915235641404;
