cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
5.9171773556342115;0.0635348904753411;5.014050634979368;0.10964137843150208;6.662406285565427;0.052734100068358554;10.91561932449131;0.11616253631649609;9.061200283628297;0.0715030548119712;12.464204926813297;0.17249099782971034;8.556290281335087;0.06794532732413577;7.157178309263014;0.05035566982259649;9.717830418959641;0.09995175822674932;
