cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
8.379685608188337;0.041658433181441225;5.835295873092423;0.17124481832685165;2.5443897350959443;0.15264053955868606;20.481146072176525;0.3891338491744257;2.913067808229464;0.33339870811729966;17.568078263947086;0.49372152935832414;28.860831680364882;0.3689146978856892;8.748363681321871;0.46917937852212477;20.112467999042984;0.5522759187692842;
