cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
8.394504854075485;0.05441968467824653;5.871169811136135;0.15357167421828416;2.523335042939369;0.1258955335101436;20.33509927133825;0.4888430075272307;2.9562362957162267;0.2818703361518001;17.378862975621953;0.24333965103572971;28.729604125413736;0.5317440589550148;8.827406106852356;0.42297011323369577;19.90219801856146;0.21680399711828677;
