cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
5.341163796278731;0.4836039180054032;4.963270717023509;0.5757801930775539;6.574155352914344;0.6881460838625298;11.993114111816896;0.579605901066194;8.67060884763474;1.2183652198778936;12.749278461876358;0.9086435914594565;8.814883140643202;0.5773876335519001;5.729774350267356;0.7053810794768393;11.448665271489904;0.6676608067494596;
