cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
6.12338573436102;1.1006742622799557;5.553236172010389;0.9747703634149985;7.719988008279566;1.9968871936588588;12.56531524061472;3.36237081630159;9.278131936727585;3.6187713595804682;13.501766464325918;3.1156408891171776;9.064848152516092;1.0910824938340296;6.094644092554594;0.7216738617457278;11.625397615472806;1.2484836703009758;
