cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
1.5337548628271227;0.055567958332671114;0.6930953548819238;0.02370923629358212;0.8406595079451991;0.036499321749896084;1.7132861987183103;0.04921061976342982;0.772100296912631;0.04313015724616288;0.9411859018056795;0.034599620517430894;3.246552158598597;0.053135758745477484;1.4651956517945546;0.05377494216780287;1.7818454097508787;0.03405178292190333;
