cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
1.1198049392556257;0.276697281702795;0.48865302546451067;0.13174608685971873;0.631151913791115;0.1457131224684231;0.7245882748661221;0.4232646857144848;0.3212687122991507;0.19385179588767157;0.4033195625669715;0.23480085405737303;1.8330724962304645;0.4687246193477031;0.8099217377636613;0.23224442426466918;1.0344714763580865;0.24445684908004978;
