cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
1.560511418312836;0.003241767271183983;0.709043137562925;0.0019579290220826644;0.8514682807499101;0.0019818224119038286;1.7367167517271724;0.004769298770119756;0.789742370776479;0.0024398765385103484;0.9469743809506934;0.0029564215845190103;3.297228170040009;0.0038295569663811487;1.4987855083394042;0.002551409168170148;1.7984426617006037;0.0029410548361352403;
