cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
1.5587087823728216;0.0033340791550158125;0.7082914014029494;0.002032735769717553;0.8504173809698723;0.0021903148285673875;1.7401972132004324;0.004572118782460702;0.7913940325125838;0.002511424697911081;0.9488031806878483;0.0028810155865812235;3.2989059955732536;0.003731155715080524;1.4996854339155332;0.002839854424440041;1.799220561657721;0.0030875001372598684;
