cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
4.960823194935679;0.8536275455486847;2.100145645793127;0.9213460161741491;2.8606775491425513;0.6912834600807761;7.977406828742172;2.278993546995449;2.9284049017681024;1.643269566351892;5.049001926974069;1.7669694848761561;12.93823002367785;2.9966174751761945;5.028550547561229;2.437940649985667;7.90967947611662;1.9610555003368357;
