cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
8.55864061621191;0.3821266512347747;3.319891166963629;0.3428014287360453;5.238749449248272;0.3873315141042257;16.679379510478032;1.28897399028889;6.297198683912065;0.7140861491311432;10.382180826565975;0.8482347202510427;25.238020126689957;1.6291990419984517;9.617089850875693;0.9220225857425907;15.620930275814255;1.0230181747360019;
