cloudlet;+/-;cloudlet_task1;+/-;cloudlet_task2;+/-;cloud;+/-;cloud_task1;+/-;cloud_task2;+/-;system;+/-;system_task1;+/-;system_task2;+/-;
5.893160005470946;0.014955206358801971;4.999138548388121;0.01614175360829792;6.637923609994943;0.021475099814581622;10.950316368188131;0.016230473409266803;9.100002882027768;0.022697126159642443;12.492727263437569;0.02557344788397208;8.553022449705956;0.014675749895254803;7.156568917990274;0.01767484664595249;9.716745592107145;0.01996529969893886;
